x,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
cpu,352,0,718,160690,48,55,19,0,0,0
cpu,354,0,719,163904,48,55,19,0,0,0
cpu,354,0,719,167119,48,56,19,0,0,0
cpu,355,0,720,170342,48,56,20,0,0,0
cpu,358,0,721,173553,48,56,20,0,0,0
cpu,358,0,722,176773,48,56,20,0,0,0
cpu,359,0,723,179991,48,56,20,0,0,0
cpu,359,0,724,183206,48,56,20,0,0,0
cpu,359,0,724,186421,48,56,20,0,0,0
cpu,359,0,725,189644,48,56,20,0,0,0
cpu,361,0,727,192856,48,57,20,0,0,0
cpu,362,0,728,196077,48,57,20,0,0,0
cpu,362,0,729,199297,48,57,21,0,0,0
cpu,363,0,730,202513,48,57,21,0,0,0
cpu,366,0,731,205724,48,57,21,0,0,0
cpu,366,0,733,208938,48,58,21,0,0,0
cpu,366,0,734,212153,48,58,21,0,0,0
cpu,368,0,737,215367,48,58,21,0,0,0
cpu,369,0,738,218580,48,58,21,0,0,0
cpu,369,0,739,221801,48,59,21,0,0,0
cpu,369,0,740,225015,48,59,21,0,0,0
cpu,370,0,742,228232,48,59,22,0,0,0
cpu,370,0,744,231445,48,59,22,0,0,0
cpu,370,0,745,234661,48,59,22,0,0,0
cpu,370,0,746,237876,48,60,22,0,0,0
cpu,371,0,748,241091,48,60,23,0,0,0
cpu,371,0,748,244305,48,60,23,0,0,0
cpu,372,0,750,247521,48,60,23,0,0,0
cpu,372,0,751,250734,48,60,23,0,0,0
cpu,372,0,752,253948,48,60,23,0,0,0
cpu,373,0,753,257161,48,60,23,0,0,0
cpu,373,0,754,260375,48,61,23,0,0,0
cpu,373,0,756,263589,48,61,23,0,0,0
cpu,374,0,757,266811,48,61,23,0,0,0
cpu,374,0,758,270026,48,61,23,0,0,0
cpu,374,0,759,273247,48,61,24,0,0,0
cpu,374,0,760,276462,48,61,24,0,0,0
cpu,375,0,762,279675,48,62,24,0,0,0
cpu,375,0,763,282887,48,62,24,0,0,0
cpu,375,0,764,286102,48,62,24,0,0,0
cpu,376,0,765,289323,48,62,24,0,0,0
cpu,376,0,766,292536,48,62,24,0,0,0
cpu,376,0,768,295757,48,62,25,0,0,0
cpu,377,0,769,298974,48,63,25,0,0,0
cpu,377,0,770,302188,48,63,25,0,0,0
cpu,378,0,771,305410,48,63,25,0,0,0
cpu,378,0,772,308623,48,63,25,0,0,0
cpu,379,0,773,311839,48,63,25,0,0,0
cpu,379,0,775,315056,48,63,25,0,0,0
cpu,379,0,776,318275,48,64,25,0,0,0
cpu,382,0,777,321485,48,64,25,0,0,0
cpu,382,0,778,324702,48,64,25,0,0,0
cpu,382,0,780,327920,48,64,25,0,0,0
cpu,383,0,781,331134,48,64,26,0,0,0
cpu,383,0,783,334348,48,64,26,0,0,0
cpu,383,0,784,337562,48,65,26,0,0,0
cpu,384,0,785,340775,48,65,26,0,0,0
cpu,384,0,786,343988,48,65,26,0,0,0
cpu,384,0,787,347202,48,65,26,0,0,0
cpu,385,0,788,350416,48,65,26,0,0,0
cpu,385,0,790,353635,48,65,27,0,0,0
cpu,386,0,791,356849,48,66,27,0,0,0
cpu,386,0,792,360064,48,66,27,0,0,0
cpu,387,0,793,363278,48,66,27,0,0,0
cpu,387,0,794,366491,48,67,27,0,0,0
cpu,388,0,795,369707,48,67,27,0,0,0
cpu,388,0,796,372921,48,67,27,0,0,0
cpu,389,0,797,376134,48,67,27,0,0,0
cpu,389,0,799,379351,48,67,28,0,0,0
cpu,390,0,800,382566,48,68,28,0,0,0
cpu,391,0,801,385780,48,68,28,0,0,0
cpu,391,0,802,388996,48,68,28,0,0,0
cpu,392,0,803,392209,48,68,28,0,0,0
cpu,392,0,804,395423,48,68,28,0,0,0
cpu,392,0,806,398637,48,68,28,0,0,0
cpu,393,0,807,401852,48,69,28,0,0,0
cpu,393,0,808,405070,48,69,28,0,0,0
cpu,395,0,810,408281,48,69,29,0,0,0
cpu,396,0,812,411501,48,69,29,0,0,0
cpu,396,0,813,414720,48,69,29,0,0,0
