total,used,free,shared,buffers,cached
80561,844,79717,0,18,174
80561,845,79716,0,18,174
80561,846,79715,0,18,174
80561,846,79714,0,18,174
80561,846,79715,0,18,174
80561,847,79714,0,18,174
80561,847,79713,0,18,174
80561,847,79713,0,18,174
80561,847,79713,0,18,174
80561,847,79713,0,18,174
80561,847,79713,0,18,174
80561,847,79713,0,18,174
80561,847,79714,0,18,174
80561,847,79713,0,18,174
80561,847,79713,0,18,174
80561,849,79711,0,18,174
80561,848,79712,0,18,174
80561,848,79712,0,18,174
80561,849,79712,0,18,174
80561,850,79711,0,18,174
80561,849,79711,0,18,174
80561,850,79711,0,18,174
80561,850,79711,0,18,174
80561,850,79710,0,18,174
80561,850,79710,0,18,174
80561,850,79711,0,18,174
80561,850,79711,0,18,174
80561,849,79712,0,18,174
80561,849,79711,0,18,174
80561,849,79711,0,18,174
80561,850,79711,0,18,174
80561,850,79711,0,18,174
80561,850,79711,0,18,174
80561,850,79711,0,18,174
80561,850,79711,0,18,174
80561,850,79710,0,18,174
80561,850,79710,0,18,174
80561,850,79711,0,18,174
80561,850,79711,0,18,174
80561,849,79712,0,18,174
80561,849,79712,0,18,174
80561,849,79711,0,18,174
80561,850,79711,0,18,174
80561,849,79711,0,18,174
80561,850,79711,0,18,174
80561,849,79712,0,18,174
80561,849,79712,0,18,174
80561,849,79712,0,18,174
80561,849,79712,0,18,174
80561,848,79712,0,18,174
80561,849,79711,0,18,174
80561,849,79712,0,18,174
80561,848,79712,0,18,174
80561,848,79712,0,18,174
80561,849,79712,0,18,174
80561,849,79712,0,18,174
80561,849,79712,0,18,174
80561,849,79712,0,18,174
80561,848,79712,0,18,174
80561,848,79712,0,18,174
80561,848,79713,0,18,174
80561,848,79713,0,18,174
80561,847,79713,0,18,174
80561,847,79713,0,18,174
80561,848,79713,0,18,174
80561,848,79713,0,18,174
80561,849,79712,0,18,174
80561,848,79713,0,18,174
80561,849,79712,0,18,174
80561,848,79713,0,18,174
80561,848,79712,0,18,174
80561,848,79712,0,18,174
80561,848,79713,0,18,174
80561,848,79713,0,18,174
80561,848,79713,0,18,174
80561,814,79746,0,6,147
80561,852,79708,0,9,178
80561,882,79678,0,9,200
80561,910,79650,0,9,227
80561,948,79613,0,9,262
80561,1000,79561,0,9,300
80561,1028,79533,0,9,317
80561,1061,79500,0,9,327
80561,1101,79460,0,9,364
80561,1144,79416,0,9,407
80561,1168,79392,0,9,415
80561,1185,79376,0,9,416
80561,1204,79357,0,9,416
80561,1236,79325,0,9,417
80561,1267,79293,0,9,436
80561,1337,79224,0,9,488
80561,1394,79166,0,9,524
80561,1454,79107,0,9,560
80561,1521,79039,0,9,609
80561,1589,78971,0,9,649
80561,1644,78917,0,9,689
80561,1723,78838,0,9,735
80561,1782,78778,0,9,774
80561,1849,78712,0,9,816
80561,1900,78661,0,9,852
80561,1977,78583,0,9,900
80561,2036,78524,0,9,942
80561,2093,78468,0,9,982
80561,2161,78400,0,9,1027
80561,2229,78331,0,9,1070
80561,2282,78279,0,9,1107
80561,2354,78206,0,9,1150
80561,2405,78155,0,9,1185
80561,2464,78097,0,9,1227
80561,2548,78012,0,9,1278
80561,2598,77962,0,9,1314
80561,2669,77891,0,9,1361
80561,2716,77844,0,9,1392
80561,2780,77780,0,9,1439
80561,2837,77723,0,9,1473
80561,2882,77678,0,9,1509
80561,2962,77599,0,9,1559
80561,3012,77549,0,9,1595
80561,3074,77486,0,9,1642
80561,3144,77417,0,9,1684
80561,3206,77354,0,9,1728
80561,3280,77280,0,9,1776
80561,3324,77237,0,9,1803
80561,3386,77175,0,9,1857
80561,3460,77101,0,9,1901
80561,3532,77028,0,9,1945
80561,3597,76964,0,9,1986
80561,3658,76903,0,9,2034
80561,3724,76837,0,10,2077
80561,3784,76777,0,10,2121
80561,3851,76710,0,10,2165
80561,3918,76643,0,10,2210
80561,3973,76588,0,10,2256
80561,4045,76515,0,10,2305
80561,4112,76449,0,10,2349
80561,4187,76373,0,10,2399
80561,4237,76324,0,10,2436
80561,4309,76252,0,10,2484
80561,4372,76189,0,10,2528
80561,4430,76131,0,10,2570
80561,4495,76065,0,10,2615
80561,4568,75993,0,10,2662
80561,4628,75932,0,10,2708
80561,4675,75885,0,10,2740
80561,4746,75815,0,10,2792
80561,4801,75760,0,10,2833
80561,4863,75698,0,10,2867
80561,4920,75641,0,10,2920
80561,4990,75570,0,10,2964
80561,5053,75508,0,10,3008
80561,5106,75454,0,10,3046
80561,5184,75376,0,10,3101
80561,5238,75323,0,10,3142
80561,5292,75269,0,10,3174
80561,5292,75268,0,10,3175
80561,5292,75268,0,10,3175
80561,5293,75268,0,10,3176
80561,5292,75268,0,10,3176
80561,5292,75269,0,10,3176
80561,5292,75269,0,10,3176
80561,5291,75269,0,10,3176
80561,5291,75270,0,10,3176
80561,5291,75270,0,10,3176
80561,5290,75271,0,10,3176
80561,5289,75272,0,10,3176
80561,5289,75271,0,10,3177
80561,5288,75273,0,10,3177
80561,5288,75272,0,10,3177
80561,5288,75272,0,10,3177
80561,5287,75273,0,10,3177
80561,5287,75274,0,10,3177
80561,5286,75274,0,10,3177
80561,5286,75274,0,10,3177
80561,5287,75274,0,10,3177
80561,5287,75274,0,10,3177
80561,5287,75274,0,10,3178
80561,5287,75273,0,10,3178
80561,5286,75275,0,10,3178
80561,5286,75275,0,10,3178
