x,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
cpu,502,0,1097,12237335,60,200,197,0,0,0
cpu,504,0,1098,12240558,60,200,197,0,0,0
cpu,505,0,1099,12243783,60,200,197,0,0,0
cpu,505,0,1100,12247002,60,200,197,0,0,0
cpu,505,0,1101,12250224,60,200,197,0,0,0
cpu,508,0,1102,12253447,60,201,198,0,0,0
cpu,509,0,1103,12256668,60,201,198,0,0,0
cpu,509,0,1104,12259886,60,201,199,0,0,0
cpu,509,0,1104,12263106,60,201,199,0,0,0
cpu,509,0,1105,12266330,60,201,199,0,0,0
cpu,513,0,1107,12269540,60,202,199,0,0,0
cpu,513,0,1107,12272757,60,202,199,0,0,0
cpu,514,0,1109,12275972,60,202,199,0,0,0
cpu,514,0,1110,12279185,60,202,199,0,0,0
cpu,518,0,1112,12282396,60,203,200,0,0,0
cpu,518,0,1113,12285610,60,203,200,0,0,0
cpu,518,0,1114,12288823,60,203,200,0,0,0
cpu,519,0,1115,12292043,60,203,200,0,0,0
cpu,519,0,1116,12295256,60,203,200,0,0,0
cpu,519,0,1118,12298478,60,203,200,0,0,0
cpu,520,0,1119,12301694,60,204,200,0,0,0
cpu,520,0,1120,12304907,60,204,200,0,0,0
cpu,520,0,1122,12308137,60,204,201,0,0,0
cpu,521,0,1123,12311351,60,204,201,0,0,0
cpu,521,0,1124,12314564,60,204,201,0,0,0
cpu,521,0,1126,12317779,60,205,201,0,0,0
cpu,521,0,1127,12320994,60,205,201,0,0,0
cpu,524,0,1130,12324203,60,205,201,0,0,0
cpu,524,0,1131,12327419,60,205,201,0,0,0
cpu,524,0,1133,12330632,60,206,202,0,0,0
cpu,525,0,1134,12333855,60,206,202,0,0,0
cpu,525,0,1135,12337071,60,206,202,0,0,0
cpu,525,0,1137,12340285,60,206,202,0,0,0
cpu,526,0,1138,12343500,60,206,202,0,0,0
cpu,526,0,1139,12346713,60,207,202,0,0,0
cpu,527,0,1140,12349927,60,207,202,0,0,0
cpu,527,0,1141,12353147,60,207,202,0,0,0
cpu,527,0,1143,12356360,60,207,203,0,0,0
cpu,527,0,1144,12359574,60,207,203,0,0,0
cpu,528,0,1145,12362793,60,207,203,0,0,0
cpu,529,0,1146,12366008,60,208,203,0,0,0
cpu,529,0,1148,12369223,60,208,203,0,0,0
cpu,529,0,1149,12372438,60,208,203,0,0,0
cpu,529,0,1150,12375650,60,208,203,0,0,0
cpu,530,0,1151,12378864,60,208,203,0,0,0
cpu,530,0,1152,12382078,60,209,203,0,0,0
cpu,531,0,1153,12385293,60,209,203,0,0,0
cpu,531,0,1154,12388513,60,209,204,0,0,0
cpu,531,0,1155,12391727,60,209,204,0,0,0
cpu,532,0,1157,12394941,60,209,204,0,0,0
cpu,532,0,1158,12398161,60,209,204,0,0,0
cpu,533,0,1159,12401374,60,210,204,0,0,0
cpu,533,0,1160,12404587,60,210,204,0,0,0
cpu,533,0,1161,12407803,60,210,204,0,0,0
cpu,534,0,1162,12411017,60,210,204,0,0,0
cpu,534,0,1163,12414237,60,210,204,0,0,0
cpu,535,0,1164,12417452,60,211,205,0,0,0
cpu,535,0,1165,12420668,60,211,205,0,0,0
cpu,536,0,1166,12423881,60,211,205,0,0,0
cpu,536,0,1167,12427097,60,211,205,0,0,0
cpu,536,0,1168,12430310,60,211,205,0,0,0
cpu,537,0,1170,12433527,60,211,205,0,0,0
cpu,537,0,1171,12436744,60,212,205,0,0,0
cpu,538,0,1172,12439962,60,212,205,0,0,0
cpu,538,0,1173,12443182,60,212,205,0,0,0
cpu,538,0,1175,12446401,60,212,205,0,0,0
cpu,538,0,1176,12449616,60,212,205,0,0,0
cpu,539,0,1177,12452830,60,212,206,0,0,0
cpu,539,0,1178,12456050,60,212,206,0,0,0
cpu,540,0,1180,12459265,60,213,206,0,0,0
cpu,540,0,1181,12462479,60,213,206,0,0,0
cpu,540,0,1182,12465692,60,213,206,0,0,0
cpu,541,0,1183,12468907,60,213,206,0,0,0
cpu,541,0,1184,12472122,60,213,206,0,0,0
cpu,541,0,1186,12475341,60,214,206,0,0,0
cpu,542,0,1187,12478553,60,214,209,0,0,0
cpu,542,0,1189,12481772,60,214,210,0,0,0
cpu,542,0,1190,12484985,60,214,210,0,0,0
cpu,542,0,1191,12488201,60,214,210,0,0,0
cpu,543,0,1192,12491414,60,214,210,0,0,0
cpu,543,0,1193,12494631,60,215,210,0,0,0
cpu,544,0,1194,12497845,60,215,210,0,0,0
cpu,544,0,1195,12501067,60,215,210,0,0,0
cpu,544,0,1196,12504286,60,215,210,0,0,0
cpu,545,0,1198,12507506,60,215,210,0,0,0
cpu,553,0,1249,12510652,72,218,211,0,0,0
cpu,593,0,1273,12513798,83,221,214,0,0,0
cpu,682,0,1286,12516902,83,223,218,0,0,0
cpu,762,0,1297,12520018,83,225,224,0,0,0
cpu,852,0,1308,12523132,83,227,227,0,0,0
cpu,929,0,1349,12526206,104,230,231,0,0,0
cpu,978,0,1395,12529305,113,233,235,0,0,0
cpu,1013,0,1420,12532445,128,234,236,0,0,0
cpu,1085,0,1431,12535571,129,237,241,0,0,0
cpu,1179,0,1438,12538680,129,238,245,0,0,0
cpu,1257,0,1460,12541790,129,239,246,0,0,0
cpu,1264,0,1488,12544935,161,241,249,0,0,0
cpu,1321,0,1523,12548052,163,243,250,0,0,0
cpu,1373,0,1563,12551171,166,245,251,0,0,0
cpu,1410,0,1592,12554315,172,246,251,0,0,0
cpu,1468,0,1629,12557429,174,248,252,0,0,0
cpu,1517,0,1663,12560550,186,249,253,0,0,0
cpu,1525,0,2125,12563233,203,264,258,0,0,0
cpu,1547,0,3672,12564788,208,294,269,0,0,0
cpu,1574,0,5380,12566187,208,324,278,0,0,0
cpu,1610,0,7277,12567387,208,356,290,0,0,0
cpu,1642,0,9233,12568569,208,388,298,0,0,0
cpu,1669,0,11453,12569485,208,420,305,0,0,0
cpu,1711,0,13732,12570316,208,453,317,0,0,0
cpu,1757,0,15890,12571246,208,487,333,0,0,0
cpu,1794,0,18039,12572200,208,519,337,0,0,0
cpu,1844,0,20430,12572894,208,554,359,0,0,0
cpu,1896,0,22700,12573705,208,588,370,0,0,0
cpu,1948,0,24841,12574658,208,620,382,0,0,0
cpu,2003,0,27236,12575338,208,656,399,0,0,0
cpu,2036,0,27868,12577775,289,665,408,0,0,0
cpu,2086,0,30238,12578488,298,699,424,0,0,0
cpu,2143,0,32708,12579092,298,734,441,0,0,0
cpu,2192,0,35264,12579609,298,769,468,0,0,0
cpu,2216,0,36068,12581885,373,782,470,0,0,0
cpu,2264,0,37968,12583087,373,810,485,0,0,0
cpu,2321,0,40510,12583627,373,846,498,0,0,0
cpu,2367,0,42514,12584678,400,873,531,0,0,0
cpu,2405,0,43993,12586264,451,896,543,0,0,0
cpu,2460,0,46488,12586858,455,931,559,0,0,0
cpu,2507,0,47960,12588465,518,951,577,0,0,0
cpu,2561,0,50286,12589253,519,987,602,0,0,0
cpu,2604,0,51868,12590704,577,1008,629,0,0,0
cpu,2656,0,54253,12591394,577,1042,655,0,0,0
cpu,2695,0,55623,12593090,628,1062,671,0,0,0
cpu,2745,0,58365,12593422,628,1098,701,0,0,0
cpu,2793,0,60807,12594038,682,1126,712,0,0,0
cpu,2841,0,62810,12595113,685,1157,751,0,0,0
cpu,2897,0,65225,12595685,766,1192,778,0,0,0
cpu,2942,0,66981,12596959,817,1213,818,0,0,0
cpu,2994,0,69503,12597489,851,1245,849,0,0,0
cpu,3039,0,71367,12598662,895,1268,883,0,0,0
cpu,3070,0,72352,12600737,958,1280,910,0,0,0
cpu,3093,0,73031,12603177,1012,1291,912,0,0,0
cpu,3142,0,75516,12603740,1038,1322,954,0,0,0
cpu,3172,0,76814,12605532,1085,1338,963,0,0,0
cpu,3215,0,78429,12606965,1130,1356,1005,0,0,0
cpu,3218,0,78481,12610025,1218,1359,1005,0,0,0
cpu,3266,0,81105,12610481,1232,1391,1041,0,0,0
cpu,3296,0,82136,12612515,1303,1406,1058,0,0,0
cpu,3341,0,84640,12613112,1306,1430,1090,0,0,0
cpu,3389,0,86556,12614252,1357,1452,1102,0,0,0
cpu,3433,0,88342,12615521,1411,1473,1120,0,0,0
cpu,3479,0,90863,12616077,1429,1506,1140,0,0,0
cpu,3521,0,92581,12617415,1475,1526,1162,0,0,0
cpu,3554,0,93351,12619689,1564,1535,1183,0,0,0
cpu,3566,0,93464,12622677,1657,1538,1186,0,0,0
cpu,3577,0,93587,12625684,1720,1541,1189,0,0,0
cpu,3626,0,96329,12626042,1730,1575,1210,0,0,0
cpu,3667,0,97695,12627743,1783,1592,1229,0,0,0
cpu,3713,0,100139,12628368,1820,1620,1253,0,0,0
cpu,3756,0,103058,12628532,1831,1667,1279,0,0,0
cpu,3802,0,106132,12628551,1831,1697,1335,0,0,0
cpu,3854,0,109095,12628683,1831,1731,1370,0,0,0
cpu,3899,0,110608,12630186,1908,1749,1415,0,0,0
cpu,3948,0,113254,12630603,1923,1784,1451,0,0,0
cpu,3997,0,116120,12630787,1949,1817,1498,0,0,0
cpu,4047,0,118863,12631094,1975,1848,1542,0,0,0
cpu,4100,0,121458,12631531,2011,1879,1594,0,0,0
cpu,4150,0,124032,12631990,2059,1910,1640,0,0,0
cpu,4198,0,126123,12632913,2143,1934,1669,0,0,0
cpu,4223,0,126901,12635220,2204,1947,1674,0,0,0
cpu,4270,0,129868,12635327,2209,1976,1730,0,0,0
cpu,4313,0,132218,12636003,2243,2001,1797,0,0,0
cpu,4358,0,134481,12636804,2268,2025,1830,0,0,0
cpu,4403,0,137143,12637203,2286,2052,1903,0,0,0
cpu,4450,0,140072,12637351,2288,2084,1950,0,0,0
cpu,4496,0,142612,12637876,2316,2112,1984,0,0,0
cpu,4535,0,144254,12639291,2371,2132,2001,0,0,0
cpu,4580,0,146401,12640192,2439,2154,2006,0,0,0
cpu,4613,0,147051,12642598,2532,2161,2014,0,0,0
cpu,4634,0,147330,12645409,2627,2164,2015,0,0,0
cpu,4644,0,147463,12648388,2716,2167,2015,0,0,0
cpu,4694,0,150104,12648836,2723,2199,2048,0,0,0
cpu,4740,0,151894,12650047,2814,2219,2074,0,0,0
cpu,4775,0,154729,12650258,2815,2302,2097,0,0,0
cpu,4817,0,156149,12651885,2894,2316,2100,0,0,0
cpu,4855,0,157038,12654079,2951,2325,2107,0,0,0
cpu,4880,0,158009,12656210,3002,2339,2109,0,0,0
cpu,4926,0,160455,12656829,3034,2368,2140,0,0,0
cpu,4957,0,161441,12658914,3098,2382,2145,0,0,0
cpu,5007,0,163999,12659430,3111,2411,2176,0,0,0
cpu,5052,0,166667,12659832,3134,2443,2220,0,0,0
cpu,5092,0,167860,12661696,3187,2458,2243,0,0,0
cpu,5139,0,170495,12662118,3203,2499,2281,0,0,0
cpu,5181,0,171972,12663705,3261,2517,2290,0,0,0
cpu,5229,0,174854,12663899,3275,2552,2324,0,0,0
cpu,5273,0,177055,12664757,3338,2577,2330,0,0,0
cpu,5319,0,179958,12664963,3341,2613,2339,0,0,0
cpu,5371,0,182909,12665047,3343,2643,2432,0,0,0
